Product Name,Parent SKU,EAN,Color,Size,Price EUR,Gender,Category,Composition,Description,Features,Weight,URL
T-shirt in Performance Merino da uomo,32T7177,8058949778797,Blue River,48,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778834,Blue River,50,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778872,Blue River,52,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778919,Blue River,54,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778957,Blue River,56,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778995,Blue River,58,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778728,B. BLUE MEL-LIME,46,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778766,B. BLUE MEL-LIME,48,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778803,B. BLUE MEL-LIME,50,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778841,B. BLUE MEL-LIME,52,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778889,B. BLUE MEL-LIME,54,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
T-shirt in Performance Merino da uomo,32T7177,8058949778926,B. BLUE MEL-LIME,56,99.99,Man,Hiking,50% POLYESTER 50% WOOL (MERINO); HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Performance merino crew-neck T-shirt, for those looking for a garment with excellent performance and made from natural materials. A fabric with great thermal and breathable properties, thanks to the combination of the technical performance of synthetic fibers with the insulating capacity of merino wool. A soft and comfortable garment to wear on all your adventures in the warmer season. Suitable for leisure time as well as for city walks.",Highly functional; Quick drying; Soft and confy feel; Light and breathable fabric; Dry function; Oeko-Tex®; Performance Merino,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-performance-merino-t-shirt-32t7177
